3463514.625657905	3649883.382941062	3870381.3537345636	4120662.6332096946	4396381.316537743	4693191.498889996	5006747.275437737	5332702.7413522545	5666711.991804835	6004429.121966763	6341508.227009327	6673603.402103813	6996368.742421509	7305458.343133698	7596526.2994116675	7865226.706426705	8107213.659350096	8318141.253353126	8493663.583607085	8629434.745283257	8629434.745283257	8806415.15743229	8904166.734150447	8931526.002210842	8897329.48838657	8810413.719450735	8679615.222176436	8513770.52333678	8321716.149704865	8112288.628053795	7894324.48515667	7676660.247786597	7468132.442716673	7277577.5967200035	7113832.236569686	6985732.889038827	6985732.889038827	6911457.547627402	6842823.03968517	6780314.21460877	6724415.921794836	6675613.010640006	6634390.330540912	6601232.730894193	6576625.061096485	6561052.17054442	6554998.908634638	6558950.124763773	6573390.668328461	6598805.3887253385	6635679.13535104	6684496.757602201	6745743.104875458	6819903.026567449	6907461.372074806	6907461.372074806	7051191.16608399	7256721.946037978	7507164.213331641	7785628.46935985	8075225.215517477	8359064.953199393	8620258.183800472	8841915.40871558	9007147.129339593	9099063.84706738	9099063.84706738	9092711.81010035	8910624.586997027	8625848.752802622	8311430.882562349	8040417.551321425	7885855.334125062	7885855.334125062	7974422.1413031	8301757.747433815	8558117.301597191	8433755.952873206	8433755.952873206	8222162.458766446	7961491.910324551	7664232.635937175	7342872.963993972	7009901.2228846	6677805.740998712	6359074.846725967	6066196.868456017	5811660.13457852
2690583.395638203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5028944.964938316
1917652.1656185007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4246229.795298111
1144720.9355987986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3463514.625657906
371789.70557909645	301634.41048820334	209304.05130933272	97906.52856647082	-29450.257216396232	-169658.4055152825	-319610.01580620167	-476197.18756516755	-636312.0202681943	-796846.6133912954	-954693.0664104851	-1106743.4788017771	-1249889.9500411847	-1381024.5796047233	-1497039.466968405	-1594826.711608245	-1671278.413000256	-1723286.6706204526	-1747743.583944849	-1741541.2524494585	-1741541.2524494585	-1686331.6483450742	-1600156.6246016298	-1486534.1248208913	-1348982.0926046257	-1191018.4715545995	-1016161.2052725792	-827928.2373603317	-629837.5114196235	-425406.97105222143	-218154.5598598922	-11598.221444401948	190744.10059248266	385354.462648995	568714.9211233673	737307.5324138345	887614.3529186285	1016117.4390359839	1119298.8471641338	1193640.6337013114	1193640.6337013114	1214891.876068775	1185866.380640216	1113767.3369065004	1005797.9343584937	869161.3624870621	711060.8107830717	538699.4687373883	359280.5258408772	180007.17158440468	8082.595458837163	-149290.01304496027	-284907.46443612204	-391566.56922378065	-462064.1379170718	-489196.98102512956	-489196.98102512956	-380350.8448477791	-97544.17099660827	276327.1013079335	658367.0328453968	965679.6843953325	1115369.1167372912	1115369.1167372912	965151.5688208577	489651.3109147174	72627.52578679728	97839.3962050248	97839.3962050248	335350.2881736751	671420.1995634068	1073210.3991796318	1507882.1558277619	1942596.7383132095	2344515.415441384	2680799.456017701	0	0	0	0	0	0	0	0	0	0	0	0
