-13345293.642365493 -13131626.828483904 -12900593.328968486 -12652944.965895124 -12389433.561339693 -12110810.937378086 -11817828.916086188 -11511239.319539879 -11191793.969815036 -10860244.688987557 -10517343.299133316 -10163841.622328203 -9800491.480648097 -9428044.69616888 -9047253.090966446 -8658868.487116668 -8263642.7066954365 -7862327.571778634 -7455674.904442142 -7044436.526761845 -7044436.526761845 -6326397.237096173 -5743443.172201186 -5273966.3680175785 -4896358.860486035 -4589012.685547244 -4330319.879141893 -4098672.4772106735 -3872462.51569427 -3630082.0305333724 -3349923.0576686705 -3010377.633040851 -2589837.792590601 -2066695.5722586107 -1419343.0079855695 -626172.1357121617 -626172.1357121617 -26278.430563477177 524939.7442226874 1032680.4359481697 1502141.6919148068 1938521.559424436 2347018.085778895 2732829.31828002 3101153.3042296474 3457188.090929617 3806131.725681766 4153182.2557879286 4503537.728549942 4862396.191269651 5234955.691248882 5626414.275789479 6041969.992193276 6486820.887762111 6966165.009797826 6966165.009797826 7498254.1106892275 7968625.655197878 8385760.918741886 8758141.176739352 9094247.704608388 9402561.777767092 9691564.671633579 9969737.66162595 10245562.023162303 10527519.031660758 10527519.031660758 11055175.651797963 11444298.32120191 11746157.064782806 12012021.907450862 12293162.874116296 12640849.98968931 12640849.98968931 13145694.00408212 13376247.791351283 13630460.262609558 14206280.328969713 14206280.328969713 14561379.948261555 14896075.267428957 15211814.123265557 15510044.352565007 15792213.792120941 16059770.278727004 16314161.649176842 16556835.74026409 16789240.388782393
-13384429.400847504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16779456.44916189
-13423565.159329515 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16769672.509541389
-13462700.917811524 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16759888.569920886
-13501836.676293535 -13237949.417557988 -12932202.006562253 -12588068.538552992 -12209023.108776866 -11798539.812480532 -11360092.744910663 -10897156.001313912 -10413203.676936945 -9911709.86702642 -9396148.666829005 -8869994.171591355 -8336720.476560134 -7799801.676982005 -7262711.868103633 -6728925.145171673 -6201915.603432792 -5685157.338133652 -5182124.44452091 -4696291.017841231 -4696291.017841231 -3933994.147748334 -3266649.6589333396 -2683643.7103066356 -2174362.460778608 -1728192.0692596452 -1334518.6946601346 -982728.4958904649 -662207.6318610208 -362342.2614821936 -72518.54366436857 217877.36268206732 519459.29864672525 842841.105319218 1198636.6237891577 1597459.6951461574 2049924.1604798296 2566643.8608797854 3158232.6374356397 3835304.331237003 3835304.331237003 4424453.141063598 4991043.560476189 5535997.111098746 6060235.314555231 6564679.692469616 7050251.76646587 7517873.058167955 7968465.089199844 8402949.381185504 8822247.455748899 9227280.834513998 9618971.039104775 9998239.591145188 10366008.012259208 10723197.824070808 10723197.824070808 11304687.196772542 11743815.100861344 12080529.161811922 12354777.005098982 12606506.25619723 12875664.540581372 12875664.540581372 13514828.81807353 13785143.221312119 14050779.506728455 14675909.430753838 14675909.430753838 15084412.438717129 15438976.86988251 15749527.988723118 16025991.059712078 16278291.347322522 16516354.116027579 16750104.630300384 0 0 0 0 0 0 0 0 0 0 0 0
